0.201835 4.11785
0.48318 4.10774
0.507645 4.10438
0.593272 4.13131
0.752294 4.13131
1.11927 4.13131
1.43731 4.50505
1.44954 4.50168
1.52294 4.50168
1.53517 4.50168
1.5474 4.52862
1.63303 4.36027
1.64526 4.36027
1.65749 4.36195
1.66972 4.36195
1.68196 4.36364
1.69419 4.44444
1.70642 4.5303
2.01223 4.3064
2.02446 4.29966
2.0367 4.2963
2.04893 4.28956
2.06116 4.2862
2.07339 4.28283
2.08563 4.27946
2.09786 4.27609
2.11009 4.27273
2.12232 4.26936
2.13456 4.26599
2.14679 4.26263
2.15902 4.25926
2.17125 4.25589
2.18349 4.25253
2.19572 4.25253
2.20795 4.24916
2.22018 4.24916
2.23242 4.24579
2.24465 4.24242
2.25688 4.24242
2.26911 4.23906
2.28135 4.23906
2.29358 4.23569
2.30581 4.23569
2.31804 4.23232
2.33028 4.23232
2.34251 4.22896
2.35474 4.22896
2.36697 4.22559
2.3792 4.22559
2.39144 4.22222
2.40367 4.22222
2.4159 4.22222
2.42813 4.22222
2.44037 4.21886
2.4526 4.21886
2.46483 4.21886
2.47706 4.21886
2.4893 4.21549
2.50153 4.21549
2.51376 4.21549
2.52599 4.21212
2.53823 4.21212
2.55046 4.21212
2.56269 4.21212
2.57492 4.20875
2.58716 4.20875
2.59939 4.20875
2.61162 4.20875
2.62385 4.20539
2.63609 4.20539
2.64832 4.20539
2.66055 4.20539
2.67278 4.20202
2.68502 4.20202
2.69725 4.20202
2.70948 4.20202
2.73394 4.19865
2.74618 4.19865
2.75841 4.19865
2.77064 4.19865
2.78287 4.19529
2.79511 4.19529
2.80734 4.19529
2.81957 4.19529
2.8318 4.19529
2.84404 4.19529
2.85627 4.19192
2.8685 4.19192
2.88073 4.10774
2.89297 4.19192
2.9052 4.19192
2.91743 4.19192
2.92966 4.19192
2.9419 4.19192
2.95413 4.18855
2.96636 4.18855
2.97859 4.18855
2.99083 4.18855
3.00306 4.18855
3.01529 4.18855
3.02752 4.18519
3.03976 4.18519
3.05199 4.18519
3.06422 4.18519
3.07645 4.18519
3.08869 4.18182
3.10092 4.18182
3.11315 4.18182
3.12538 4.18182
3.13761 4.17845
3.14985 4.17845
3.16208 4.17845
3.17431 4.17845
3.18654 4.17508
3.19878 4.17508
3.21101 4.17508
3.22324 4.17172
3.23547 4.17172
3.24771 4.17172
3.25994 4.16835
3.27217 4.16835
3.2844 4.16498
3.29664 4.16498
3.30887 4.16498
3.3211 4.16498
3.33333 4.16162
3.34557 4.16162
3.3578 4.16162
3.37003 4.15825
3.38226 4.15825
3.3945 4.15488
3.40673 4.15488
3.41896 4.15152
3.43119 4.15152
3.44343 4.15152
3.45566 4.14815
3.46789 4.14815
3.48012 4.14478
3.49235 4.14141
3.50459 4.14141
3.51682 4.13805
3.52905 4.13805
3.54128 4.13468
3.55352 4.13468
3.56575 4.13468
3.57798 4.13131
3.59021 4.13131
3.60245 4.12795
3.61468 4.12458
3.62691 4.12458
3.63914 4.12121
3.65138 4.12121
3.66361 4.11785
3.67584 4.11785
3.68807 4.11448
3.70031 4.11111
3.71254 4.11111
3.72477 4.10774
3.737 4.10774
3.74924 4.10438
3.76147 4.10438
3.7737 4.10101
3.78593 4.10101
3.79817 4.09764
3.8104 4.09764
3.82263 4.09428
3.83486 4.09091
3.84709 4.09091
3.85933 4.08754
3.87156 4.08754
3.88379 4.08418
3.89602 4.08418
3.90826 4.08081
3.92049 4.08081
3.94495 4.07744
3.96942 4.07407
3.99388 4.07071
4.00612 4.06734
4.01835 4.06734
4.03058 4.06397
4.04281 4.06397
4.05505 4.06061
4.06728 4.06061
4.07951 4.05724
4.09174 4.05724
4.10398 4.05387
4.11621 4.05387
4.12844 4.05387
4.14067 4.05051
4.15291 4.05051
4.16514 4.04714
4.17737 4.04714
4.1896 4.04377
4.20183 4.04377
4.2263 4.0404
4.25076 4.03704
4.263 4.03704
4.27523 4.03367
4.28746 4.03367
4.29969 4.0303
4.31193 4.0303
4.32416 4.02694
4.33639 4.02694
4.34862 4.02694
4.36086 4.02357
4.37309 4.02357
4.38532 4.02357
4.39755 4.02357
4.40979 4.0202
4.42202 4.0202
4.43425 4.01684
4.44648 4.01684
4.47095 4.01347
4.49541 4.0101
4.50765 4.0101
4.53211 4.00673
4.55657 4.00337
4.56881 4.00337
4.58104 4
4.59327 4
4.6055 4
4.61774 3.99663
4.62997 3.99663
4.6422 3.99663
4.65443 3.99327
4.66667 3.99327
4.6789 3.99327
4.69113 3.9899
4.70336 3.9899
4.7156 3.9899
4.72783 3.98653
4.74006 3.98653
4.75229 3.98316
4.76453 3.98316
4.78899 3.9798
4.81346 3.97643
4.82569 3.97643
4.83792 3.97306
4.85015 3.97306
4.86239 3.9697
4.87462 3.9697
4.88685 3.9697
4.89908 3.9697
4.91131 3.96633
4.92355 3.96633
4.93578 3.96296
4.94801 3.96296
4.96024 3.96296
4.97248 3.9596
4.98471 3.9596
4.99694 3.95623
5.00917 3.95623
5.02141 3.95286
5.03364 3.95286
5.04587 3.94949
5.0581 3.94949
5.08257 3.94613
5.10703 3.94276
5.11927 3.94276
5.1315 3.93939
5.14373 3.93939
5.15596 3.93939
5.1682 3.93603
5.18043 3.93603
5.19266 3.93266
5.20489 3.93266
5.21713 3.92929
5.22936 3.92929
5.24159 3.92593
5.25382 3.92593
5.27829 3.92256
5.30275 3.91919
5.32722 3.91582
5.33945 3.91582
5.35168 3.91246
5.36391 3.91246
5.38838 3.90909
5.41284 3.90572
5.43731 3.90236
5.44954 3.90236
5.46177 3.89899
5.48624 3.89562
5.5107 3.89226
5.53517 3.88889
5.5474 3.88889
5.55963 3.88552
5.57187 3.88552
5.5841 3.88215
5.59633 3.88215
5.60856 3.88215
5.6208 3.87879
5.63303 3.87879
5.64526 3.87542
5.65749 3.87542
5.66972 3.87205
5.68196 3.87205
5.69419 3.86869
5.70642 3.86869
5.71865 3.86532
5.73089 3.86532
5.74312 3.86195
5.75535 3.86195
5.76758 3.85859
5.77982 3.85859
5.79205 3.85859
5.80428 3.85522
5.81651 3.85522
5.82875 3.85522
5.84098 3.85185
5.85321 3.85185
5.86544 3.84848
5.87768 3.84848
5.90214 3.84512
5.92661 3.84175
5.93884 3.84175
5.95107 3.83838
5.9633 3.83838
5.97554 3.83502
5.98777 3.83502
6 3.83502
6.01223 3.83165
6.02446 3.83165
6.0367 3.82828
6.04893 3.82828
6.06116 3.82828
6.07339 3.82828
6.08563 3.82492
6.09786 3.82492
6.11009 3.82492
6.12232 3.82155
6.13456 3.82155
6.15902 3.81818
6.17125 3.81818
6.19572 3.81481
6.20795 3.81481
6.23242 3.81145
6.25688 3.80808
6.26911 3.80808
6.29358 3.80471
6.30581 3.80471
6.31804 3.80471
6.33028 3.80135
6.34251 3.80135
6.35474 3.80135
6.36697 3.80135
6.3792 3.79798
6.39144 3.79798
6.40367 3.79798
6.4159 3.79798
6.44037 3.79461
6.4526 3.79461
6.46483 3.79461
6.47706 3.79125
6.4893 3.79125
6.50153 3.79125
6.52599 3.78788
6.53823 3.78788
6.56269 3.78451
6.57492 3.78451
6.58716 3.78451
6.61162 3.78114
6.62385 3.78114
6.64832 3.77778
6.66055 3.77778
6.67278 3.77778
6.69725 3.77441
6.70948 3.77441
6.72171 3.77441
6.73394 3.77441
6.75841 3.77104
6.77064 3.77104
6.78287 3.77104
6.79511 3.77104
6.80734 3.77104
6.81957 3.76768
6.8318 3.76768
6.84404 3.23569
6.85627 3.76768
6.88073 3.76431
6.89297 3.76431
6.9052 3.76431
6.92966 3.76094
6.9419 3.76094
6.95413 3.76094
6.97859 3.75758
6.99083 3.75758
7.00306 3.75758
7.02752 3.75421
7.03976 3.75421
7.05199 3.75421
7.07645 3.75084
7.08869 3.75084
7.10092 3.75084
7.11315 3.74747
7.12538 3.74747
7.13761 3.74747
7.14985 3.74747
7.16208 3.21212
7.17431 3.74411
7.18654 3.74411
7.19878 3.74411
7.21101 3.74411
7.22324 3.74411
7.23547 3.74411
7.24771 3.74074
7.25994 3.74074
7.27217 3.74074
7.2844 3.74074
7.30887 3.73737
7.3211 3.73737
7.33333 3.73737
7.3578 3.73401
7.37003 3.73401
7.38226 3.73401
7.40673 3.73064
7.41896 3.73064
7.43119 3.23569
7.45566 3.72727
7.46789 3.72727
7.48012 3.72727
7.50459 3.72391
7.51682 3.72391
7.52905 3.72391
7.55352 3.72054
7.56575 3.72054
7.57798 3.72054
7.59021 3.71717
7.60245 3.71717
7.61468 3.71717
7.62691 3.71717
7.63914 3.71717
7.66361 3.7138
7.67584 3.7138
7.68807 3.7138
7.71254 3.71044
7.72477 3.71044
7.737 3.71044
7.76147 3.70707
7.7737 3.70707
7.78593 3.70707
7.79817 3.23569
7.8104 3.7037
